,model type,k,wanted k,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,Fusion,11,11,37,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'micro_f1', 'WV:weighting': 'bw_quadratic'}",1.682915210723877,0.9815,0.9814578207599575,0.9814712122942015,0.9815,0.9817397726695464,"[1.         0.91616766 1.         0.98742138 0.96753247 0.98
 0.97435897 0.97931034 1.         0.96078431 0.95973154 0.9869281
 0.99367089 0.98717949 0.96732026 0.98113208 0.98726115 0.98013245
 0.99333333 0.98136646 0.98780488 0.98666667 1.         0.98064516
 1.         0.98648649]",0.9815,0.9814578207599575,"[1.         1.         0.98639456 0.97515528 0.96753247 0.9483871
 0.98064516 0.96598639 0.95364238 0.98657718 0.96621622 0.99342105
 0.99367089 0.98089172 0.98013245 0.9689441  0.98726115 0.98013245
 1.         0.99371069 0.99386503 0.96732026 0.98666667 0.96815287
 1.         0.99319728]",0.990369227610432
1,Model,11,11,445,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 0.07796793706214646, 'GB:learning_rate': 0.2566556304431388, 'GB:min_samples_leaf': 197}",132.6582396030426,0.9715,0.9713549194804393,0.9714157587211164,0.9715,0.971905958835435,"[1.         0.91515152 0.97945205 0.96296296 0.9378882  0.9862069
 0.94904459 0.95138889 0.99285714 0.93548387 0.97241379 0.99333333
 0.98734177 0.97435897 0.96666667 0.95679012 0.96855346 0.97419355
 0.98648649 0.97468354 0.98192771 0.98       1.         0.97484277
 0.98113208 0.98639456]",0.9715,0.9713549194804393,"[0.98101266 0.9869281  0.97278912 0.9689441  0.98051948 0.92258065
 0.96129032 0.93197279 0.9205298  0.97315436 0.9527027  0.98026316
 0.98734177 0.96815287 0.9602649  0.96273292 0.98089172 1.
 0.97986577 0.96855346 1.         0.96078431 0.98666667 0.98726115
 0.99363057 0.98639456]",0.9851407491286241
2,Model,11,11,214,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.4693269837000967e-09, 'GB:learning_rate': 0.06989061064802304, 'GB:min_samples_leaf': 42}",133.0832061767578,0.966,0.965941442242433,0.9659658641540005,0.966,0.9665977526231112,"[0.99363057 0.88888889 0.97278912 0.96732026 0.94904459 0.97945205
 0.96103896 0.90322581 0.98601399 0.93506494 0.96527778 0.99328859
 0.98742138 0.99346405 0.94230769 0.95092025 0.97468354 0.96666667
 0.95454545 0.9625     0.98181818 0.97297297 1.         0.97452229
 0.97468354 1.        ]",0.966,0.965941442242433,"[0.98734177 0.99346405 0.97278912 0.91925466 0.96753247 0.92258065
 0.95483871 0.95238095 0.93377483 0.96644295 0.93918919 0.97368421
 0.99367089 0.96815287 0.97350993 0.96273292 0.98089172 0.9602649
 0.98657718 0.96855346 0.99386503 0.94117647 0.96       0.97452229
 0.98089172 0.98639456]",0.982305667931001
3,Model,11,11,220,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 2.3607241135803826e-09, 'GB:learning_rate': 0.06950080411215406, 'GB:min_samples_leaf': 25}",135.0433964729309,0.96725,0.9671731130298322,0.9672318429782152,0.96725,0.967873648120424,"[0.99363057 0.88823529 0.9862069  0.96753247 0.93209877 0.97945205
 0.96710526 0.90909091 0.9862069  0.94736842 0.97222222 0.99319728
 0.98742138 0.99350649 0.94193548 0.95679012 0.97468354 0.97368421
 0.95394737 0.95121951 0.98773006 0.97260274 1.         0.97468354
 0.98101266 0.99315068]",0.96725,0.9671731130298322,"[0.98734177 0.9869281  0.97278912 0.92546584 0.98051948 0.92258065
 0.9483871  0.95238095 0.94701987 0.96644295 0.94594595 0.96052632
 0.99367089 0.97452229 0.96688742 0.96273292 0.98089172 0.98013245
 0.97315436 0.98113208 0.98773006 0.92810458 0.96666667 0.98089172
 0.98726115 0.98639456]",0.982950352257684
4,Model,11,11,213,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 7.464763681939175e-06, 'GB:learning_rate': 0.1531270489928672, 'GB:min_samples_leaf': 107}",137.89073824882507,0.974,0.9738656990449569,0.9738913259296804,0.974,0.9744032616682288,"[0.99367089 0.89411765 0.97945205 0.98101266 0.94375    0.99319728
 0.96688742 0.94039735 0.97902098 0.94701987 0.97887324 0.99333333
 0.98125    0.99354839 0.96103896 0.98113208 0.98101266 0.96732026
 0.97368421 0.9691358  0.98773006 0.99315068 1.         0.98101266
 0.98734177 0.98639456]",0.974,0.9738656990449569,"[0.99367089 0.99346405 0.97278912 0.96273292 0.98051948 0.94193548
 0.94193548 0.96598639 0.92715232 0.95973154 0.93918919 0.98026316
 0.99367089 0.98089172 0.98013245 0.9689441  0.98726115 0.98013245
 0.99328859 0.98742138 0.98773006 0.94771242 0.98666667 0.98726115
 0.99363057 0.98639456]",0.9864451937034795
5,Model,11,11,126,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.5481646655709492e-07, 'GB:learning_rate': 0.23505986156428454, 'GB:min_samples_leaf': 94}",122.10188388824463,0.97675,0.9765810354641099,0.9766955036571219,0.97675,0.9772262861167251,"[1.         0.89411765 0.99305556 0.975      0.95       0.99319728
 0.97402597 0.97241379 0.99300699 0.94117647 0.97260274 0.99333333
 0.9875     0.99350649 0.96666667 0.98734177 0.98113208 0.98657718
 0.97350993 0.9691358  0.98181818 0.97350993 1.         0.97468354
 0.98742138 0.99315068]",0.97675,0.9765810354641099,"[1.         0.99346405 0.97278912 0.9689441  0.98701299 0.94193548
 0.96774194 0.95918367 0.94039735 0.96644295 0.95945946 0.98026316
 1.         0.97452229 0.9602649  0.9689441  0.99363057 0.97350993
 0.98657718 0.98742138 0.99386503 0.96078431 0.98666667 0.98089172
 1.         0.98639456]",0.9878648156701055
6,Model,11,11,116,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 4.58109540579609e-05, 'GB:learning_rate': 0.19532108429366074, 'GB:min_samples_leaf': 19}",120.43387389183044,0.9725,0.9723510542454951,0.9724068735237537,0.9725,0.9728134843406604,"[1.         0.90909091 0.99310345 0.975      0.94968553 0.99315068
 0.97385621 0.93377483 0.97916667 0.93421053 0.97916667 0.98666667
 0.9875     0.98701299 0.94771242 0.97515528 0.98726115 0.98657718
 0.96052632 0.96296296 0.97560976 0.97959184 1.         0.96875
 0.98113208 0.98648649]",0.9725,0.9723510542454951,"[0.99367089 0.98039216 0.97959184 0.9689441  0.98051948 0.93548387
 0.96129032 0.95918367 0.93377483 0.95302013 0.9527027  0.97368421
 1.         0.96815287 0.9602649  0.97515528 0.98726115 0.97350993
 0.97986577 0.98113208 0.98159509 0.94117647 0.98666667 0.98726115
 0.99363057 0.99319728]",0.9856607876261572
7,Model,11,11,139,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 7.908025502458672e-07, 'GB:learning_rate': 0.19259137360323197, 'GB:min_samples_leaf': 31}",123.78554081916809,0.973,0.9728712100753827,0.9729362123016211,0.973,0.9732955729427298,"[1.         0.89820359 0.97959184 0.98734177 0.94968553 0.98657718
 0.97350993 0.9527027  0.99310345 0.96       0.93959732 0.99328859
 0.98742138 0.98709677 0.94805195 0.975      0.97484277 0.97350993
 0.96688742 0.9689441  0.98170732 0.98657718 0.99319728 0.97468354
 0.98101266 0.99315068]",0.973,0.9728712100753827,"[0.98734177 0.98039216 0.97959184 0.9689441  0.98051948 0.9483871
 0.9483871  0.95918367 0.95364238 0.96644295 0.94594595 0.97368421
 0.99367089 0.97452229 0.96688742 0.9689441  0.98726115 0.97350993
 0.97986577 0.98113208 0.98773006 0.96078431 0.97333333 0.98089172
 0.98726115 0.98639456]",0.9859266303393011
8,Model,11,11,336,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 3.6553171721051944e-10, 'GB:learning_rate': 0.268389859521691, 'GB:min_samples_leaf': 153}",117.7955949306488,0.97375,0.97360434112054,0.9736743621917222,0.97375,0.9741458396713991,"[0.99367089 0.89349112 0.97945205 0.98125    0.95       0.99319728
 0.96688742 0.94630872 0.98591549 0.94155844 0.96575342 0.99337748
 0.99367089 0.98717949 0.9602649  0.975      0.96273292 0.98648649
 0.97986577 0.975      0.98159509 0.97350993 1.         0.97484277
 0.99363057 0.99315068]",0.97375,0.97360434112054,"[0.99367089 0.9869281  0.97278912 0.97515528 0.98701299 0.94193548
 0.94193548 0.95918367 0.92715232 0.97315436 0.9527027  0.98684211
 0.99367089 0.98089172 0.9602649  0.9689441  0.98726115 0.96688742
 0.97986577 0.98113208 0.98159509 0.96078431 0.98666667 0.98726115
 0.99363057 0.98639456]",0.9863116839431113
9,Model,11,11,256,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'SVM:C': 2.7847398826872305, 'SVM:gamma': 0.020235648713362045, 'SVM:kernel': 'rbf', 'SVM:tol': 0.00012307920755401695}",43.59001302719116,0.9735,0.9733203913082439,0.9733846737319014,0.9735,0.9739058530301379,"[0.99371069 0.9047619  0.99319728 0.93413174 0.94904459 0.96753247
 0.97333333 0.95652174 1.         0.9483871  0.9527027  0.97402597
 0.99363057 0.99354839 0.98639456 0.98726115 0.98113208 0.94155844
 0.99333333 0.98734177 0.9760479  0.97986577 0.99324324 0.97435897
 1.         0.98648649]",0.9735,0.9733203913082439,"[1.         0.99346405 0.99319728 0.9689441  0.96753247 0.96129032
 0.94193548 0.89795918 0.94039735 0.98657718 0.9527027  0.98684211
 0.98734177 0.98089172 0.9602649  0.96273292 0.99363057 0.9602649
 1.         0.98113208 1.         0.95424837 0.98       0.96815287
 0.99363057 0.99319728]",0.986171817699167
