,model type,k,wanted k,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,Fusion,11,11,37,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'micro_f1', 'WV:weighting': 'bw_quadratic'}",1.682915210723877,0.9805,0.9804764205627545,0.9805071874669122,0.9805,0.9808675363120122,"[1.         0.9        0.99319728 0.97515528 0.96753247 0.98013245
 0.97385621 0.97931034 1.         0.95454545 0.95973154 0.98051948
 0.99363057 0.98717949 0.97350993 0.98101266 0.98726115 0.98013245
 1.         0.9875     0.98780488 0.99328859 1.         0.98076923
 1.         0.98648649]",0.9805,0.9804764205627545,"[1.         1.         0.99319728 0.97515528 0.96753247 0.95483871
 0.96129032 0.96598639 0.94701987 0.98657718 0.96621622 0.99342105
 0.98734177 0.98089172 0.97350993 0.96273292 0.98726115 0.98013245
 1.         0.99371069 0.99386503 0.96732026 0.98666667 0.97452229
 1.         0.99319728]",0.9898542348693679
1,Model,11,11,445,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 0.07796793706214646, 'GB:learning_rate': 0.2566556304431388, 'GB:min_samples_leaf': 197}",132.6582396030426,0.97775,0.9777588535620167,0.9777226545477053,0.97775,0.9778869927285925,"[1.         0.91515152 0.97972973 0.98734177 0.9483871  0.97350993
 0.9602649  0.97222222 0.99319728 0.97333333 0.94117647 0.9869281
 0.98734177 0.98726115 0.97350993 0.96835443 0.98717949 0.98026316
 0.99333333 0.9875     0.98780488 0.98675497 1.         0.97435897
 0.99367089 0.98648649]",0.97775,0.9777588535620167,"[1.         0.9869281  0.98639456 0.9689441  0.95454545 0.9483871
 0.93548387 0.95238095 0.96688742 0.97986577 0.97297297 0.99342105
 0.98734177 0.98726115 0.97350993 0.95031056 0.98089172 0.98675497
 1.         0.99371069 0.99386503 0.97385621 0.98666667 0.96815287
 1.         0.99319728]",0.9884332159729445
2,Model,11,11,214,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.4693269837000967e-09, 'GB:learning_rate': 0.06989061064802304, 'GB:min_samples_leaf': 42}",133.0832061767578,0.9775,0.9773899280776692,0.9774390685371593,0.9775,0.9778626475226784,"[0.99371069 0.90532544 0.99319728 0.95731707 0.96753247 0.98013245
 0.97368421 0.96478873 1.         0.96078431 0.96575342 0.97419355
 1.         0.98709677 0.96078431 0.98113208 0.98734177 0.94871795
 1.         0.9875     0.98181818 0.98648649 1.         0.98064516
 1.         0.98648649]",0.9775,0.9773899280776692,"[1.         1.         0.99319728 0.97515528 0.96753247 0.95483871
 0.95483871 0.93197279 0.95364238 0.98657718 0.9527027  0.99342105
 0.98101266 0.97452229 0.97350993 0.9689441  0.99363057 0.98013245
 1.         0.99371069 0.99386503 0.95424837 0.97333333 0.96815287
 1.         0.99319728]",0.9882707836229288
3,Model,11,11,220,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 2.3607241135803826e-09, 'GB:learning_rate': 0.06950080411215406, 'GB:min_samples_leaf': 25}",135.0433964729309,0.9735,0.9733203913082439,0.9733846737319014,0.9735,0.9739058530301379,"[0.99371069 0.9047619  0.99319728 0.93413174 0.94904459 0.96753247
 0.97333333 0.95652174 1.         0.9483871  0.9527027  0.97402597
 0.99363057 0.99354839 0.98639456 0.98726115 0.98113208 0.94155844
 0.99333333 0.98734177 0.9760479  0.97986577 0.99324324 0.97435897
 1.         0.98648649]",0.9735,0.9733203913082439,"[1.         0.99346405 0.99319728 0.9689441  0.96753247 0.96129032
 0.94193548 0.89795918 0.94039735 0.98657718 0.9527027  0.98684211
 0.98734177 0.98089172 0.9602649  0.96273292 0.99363057 0.9602649
 1.         0.98113208 1.         0.95424837 0.98       0.96815287
 0.99363057 0.99319728]",0.986171817699167
4,Model,11,11,213,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 7.464763681939175e-06, 'GB:learning_rate': 0.1531270489928672, 'GB:min_samples_leaf': 107}",137.89073824882507,0.974,0.9738656990449569,0.9738913259296804,0.974,0.9744032616682288,"[0.99367089 0.89411765 0.97945205 0.98101266 0.94375    0.99319728
 0.96688742 0.94039735 0.97902098 0.94701987 0.97887324 0.99333333
 0.98125    0.99354839 0.96103896 0.98113208 0.98101266 0.96732026
 0.97368421 0.9691358  0.98773006 0.99315068 1.         0.98101266
 0.98734177 0.98639456]",0.974,0.9738656990449569,"[0.99367089 0.99346405 0.97278912 0.96273292 0.98051948 0.94193548
 0.94193548 0.96598639 0.92715232 0.95973154 0.93918919 0.98026316
 0.99367089 0.98089172 0.98013245 0.9689441  0.98726115 0.98013245
 0.99328859 0.98742138 0.98773006 0.94771242 0.98666667 0.98726115
 0.99363057 0.98639456]",0.9864451937034795
5,Model,11,11,126,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.5481646655709492e-07, 'GB:learning_rate': 0.23505986156428454, 'GB:min_samples_leaf': 94}",122.10188388824463,0.97375,0.97360434112054,0.9736743621917222,0.97375,0.9741458396713991,"[0.99367089 0.89349112 0.97945205 0.98125    0.95       0.99319728
 0.96688742 0.94630872 0.98591549 0.94155844 0.96575342 0.99337748
 0.99367089 0.98717949 0.9602649  0.975      0.96273292 0.98648649
 0.97986577 0.975      0.98159509 0.97350993 1.         0.97484277
 0.99363057 0.99315068]",0.97375,0.97360434112054,"[0.99367089 0.9869281  0.97278912 0.97515528 0.98701299 0.94193548
 0.94193548 0.95918367 0.92715232 0.97315436 0.9527027  0.98684211
 0.99367089 0.98089172 0.9602649  0.9689441  0.98726115 0.96688742
 0.97986577 0.98113208 0.98159509 0.96078431 0.98666667 0.98726115
 0.99363057 0.98639456]",0.9863116839431113
6,Model,11,11,116,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 4.58109540579609e-05, 'GB:learning_rate': 0.19532108429366074, 'GB:min_samples_leaf': 19}",120.43387389183044,0.973,0.9728712100753827,0.9729362123016211,0.973,0.9732955729427298,"[1.         0.89820359 0.97959184 0.98734177 0.94968553 0.98657718
 0.97350993 0.9527027  0.99310345 0.96       0.93959732 0.99328859
 0.98742138 0.98709677 0.94805195 0.975      0.97484277 0.97350993
 0.96688742 0.9689441  0.98170732 0.98657718 0.99319728 0.97468354
 0.98101266 0.99315068]",0.973,0.9728712100753827,"[0.98734177 0.98039216 0.97959184 0.9689441  0.98051948 0.9483871
 0.9483871  0.95918367 0.95364238 0.96644295 0.94594595 0.97368421
 0.99367089 0.97452229 0.96688742 0.9689441  0.98726115 0.97350993
 0.97986577 0.98113208 0.98773006 0.96078431 0.97333333 0.98089172
 0.98726115 0.98639456]",0.9859266303393011
7,Model,11,11,139,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 7.908025502458672e-07, 'GB:learning_rate': 0.19259137360323197, 'GB:min_samples_leaf': 31}",123.78554081916809,0.97675,0.9765810354641099,0.9766955036571219,0.97675,0.9772262861167251,"[1.         0.89411765 0.99305556 0.975      0.95       0.99319728
 0.97402597 0.97241379 0.99300699 0.94117647 0.97260274 0.99333333
 0.9875     0.99350649 0.96666667 0.98734177 0.98113208 0.98657718
 0.97350993 0.9691358  0.98181818 0.97350993 1.         0.97468354
 0.98742138 0.99315068]",0.97675,0.9765810354641099,"[1.         0.99346405 0.97278912 0.9689441  0.98701299 0.94193548
 0.96774194 0.95918367 0.94039735 0.96644295 0.95945946 0.98026316
 1.         0.97452229 0.9602649  0.9689441  0.99363057 0.97350993
 0.98657718 0.98742138 0.99386503 0.96078431 0.98666667 0.98089172
 1.         0.98639456]",0.9878648156701055
8,Model,11,11,336,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 3.6553171721051944e-10, 'GB:learning_rate': 0.268389859521691, 'GB:min_samples_leaf': 153}",117.7955949306488,0.97525,0.975133190087357,0.9751763372488553,0.97525,0.9756783679604963,"[1.         0.89940828 0.98630137 0.97484277 0.94375    0.99319728
 0.97315436 0.94701987 1.         0.94736842 0.97222222 0.99333333
 0.98125    0.98089172 0.96688742 0.98734177 0.975      0.98
 0.96078431 0.97515528 0.98181818 0.98648649 1.         0.98101266
 0.98726115 0.99315068]",0.97525,0.975133190087357,"[1.         0.99346405 0.97959184 0.96273292 0.98051948 0.94193548
 0.93548387 0.97278912 0.94039735 0.96644295 0.94594595 0.98026316
 0.99367089 0.98089172 0.96688742 0.9689441  0.99363057 0.97350993
 0.98657718 0.98742138 0.99386503 0.95424837 0.99333333 0.98726115
 0.98726115 0.98639456]",0.9870994176168952
9,Model,11,11,256,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'SVM:C': 2.7847398826872305, 'SVM:gamma': 0.020235648713362045, 'SVM:kernel': 'rbf', 'SVM:tol': 0.00012307920755401695}",43.59001302719116,0.9695,0.9693881955590753,0.9694126445340927,0.9695,0.9698885543866523,"[0.99363057 0.89411765 0.98611111 0.96226415 0.95541401 0.98639456
 0.96688742 0.93959732 0.97916667 0.94701987 0.95918367 0.99328859
 0.9875     0.98701299 0.9602649  0.96875    0.95705521 0.96666667
 0.95454545 0.9625     0.98765432 0.98630137 0.99328859 0.97484277
 0.98125    0.98639456]",0.9695,0.9693881955590753,"[0.98734177 0.99346405 0.96598639 0.95031056 0.97402597 0.93548387
 0.94193548 0.95238095 0.93377483 0.95973154 0.9527027  0.97368421
 1.         0.96815287 0.9602649  0.96273292 0.99363057 0.9602649
 0.98657718 0.96855346 0.98159509 0.94117647 0.98666667 0.98726115
 1.         0.98639456]",0.9841108028862198
