,model type,k,wanted k,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,Fusion,10,10,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",5.592921495437622,0.6725383650803128,0.5840080938804266,0.5457567397284252,0.6725383650803128,0.5559453189925502,[0.07916937 0.64708316 0.69981238 0.79771636],0.6725383650803128,0.5840080938804266,[0.3620178  0.54324418 0.63284696 0.79792343],0.7391944422768001
1,Model,10,10,49,DTREE,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.0002286688965981546, 'DTREE:criterion': 'entropy', 'DTREE:max_depth_fraction': 1.6800730235106573, 'DTREE:min_samples_leaf': 3, 'DTREE:min_samples_split': 5}",125.24938869476318,0.6564757867080672,0.4794159207251073,0.486093880591178,0.6564757867080672,0.5287921247438349,[0.17142857 0.5466341  0.64188615 0.75521967],0.6564757867080672,0.4794159207251073,[0.01780415 0.62191733 0.5127248  0.76521739],0.680046311238424
2,Model,10,10,96,XT,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'XT', 'XT:bootstrap': True, 'XT:ccp_alpha': 0.00011417440808858004, 'XT:criterion': 'gini', 'XT:max_depth_fraction': 1.9361834414599945, 'XT:max_features': 0.5935191018872034, 'XT:min_samples_leaf': 2, 'XT:min_samples_split': 10, 'XT:n_estimators': 18}",63.8018479347229,0.6751657013196394,0.4876097841742053,0.49204796754115465,0.6751657013196394,0.5024734485805441,[0.         0.56697667 0.69318681 0.74973031],0.6751657013196394,0.4876097841742053,[0.         0.60350816 0.53512046 0.81181051],0.687481706149936
3,Model,10,10,16,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'logistic', 'MLP:alpha': 0.0016335797775755248, 'MLP:n_hidden_layers': 2, 'MLP:n_neurons_layer': 129, 'MLP:solver': 'adam', 'MLP:tol': 0.0008323747270180798, 'MLP:beta_1': 0.9, 'MLP:beta_2': 0.999, 'MLP:epsilon': 1e-08, 'MLP:learning_rate_init': 0.009153388506093289}",203.9229292869568,0.6438168030094943,0.47012709779929807,0.46613401632710194,0.6438168030094943,0.4646475882489262,[0.         0.54286272 0.59783746 0.71789017],0.6438168030094943,0.47012709779929807,[0.         0.48280653 0.58160842 0.81609345],0.6713027464807911
4,Model,10,10,47,QDA,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'QDA', 'QDA:reg_param': 0.13814781632922046}",3.229789972305298,0.5186600585179435,0.51668736706288,0.4382897603205995,0.5186600585179435,0.45400789120404605,[0.06060606 0.48914168 0.46698327 0.79930056],0.5186600585179435,0.51668736706288,[0.42136499 0.41073289 0.70071259 0.533939  ],0.680380183199271
5,Model,10,10,69,AB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 0.3809192194258654, 'AB:n_estimators': 42}",320.64097118377686,0.6401146473995343,0.4575696296753179,0.4600853472236409,0.6401146473995343,0.467369453710734,[0.         0.52681334 0.62040991 0.72225457],0.6401146473995343,0.4575696296753179,[0.         0.53230288 0.49304377 0.80493186],0.664475034861255
6,Model,10,10,9,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.8440987466002508e-09, 'GB:learning_rate': 0.038522869393643765, 'GB:min_samples_leaf': 84}",152.20261597633362,0.7108138771123186,0.54607504597631,0.564171181331007,0.7108138771123186,0.6517326575592036,[0.49230769 0.61218258 0.7128868  0.78955356],0.7108138771123186,0.54607504597631,[0.09495549 0.66151441 0.6175772  0.81025308],0.7237260389509249
7,Model,10,10,31,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 5.057872010937951e-08, 'GB:learning_rate': 0.07540637042142563, 'GB:min_samples_leaf': 153}",142.99744248390198,0.7160685495909715,0.555247440905449,0.5759507535717039,0.7160685495909715,0.6662393239198678,[0.53424658 0.61913183 0.71813917 0.79343972],0.7160685495909715,0.555247440905449,[0.115727   0.66880861 0.62334578 0.81310837],0.7292458150336323
8,Model,10,10,68,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 9.578393376861179e-05, 'GB:learning_rate': 0.276293788981713, 'GB:min_samples_leaf': 25}",44.002960205078125,0.7011405027766167,0.5531426144212521,0.5615575200749867,0.7011405027766167,0.5728062316482654,[0.19157088 0.61039386 0.6983945  0.79086569],0.7011405027766167,0.5531426144212521,[0.14836795 0.64866273 0.61995249 0.79558728],0.725635076403118
9,Model,10,10,18,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.5481646655709492e-07, 'GB:learning_rate': 0.23505986156428454, 'GB:min_samples_leaf': 94}",110.4032142162323,0.707887979936705,0.5495578652369395,0.5664400551937375,0.707887979936705,0.6204297421079905,[0.38235294 0.61617647 0.69608216 0.7871074 ],0.707887979936705,0.5495578652369395,[0.115727   0.6549149  0.62097048 0.80661908],0.7246073794583298
