,model type,k,wanted k,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,Fusion,14,14,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 14, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.7851028442382812,0.9037927844588344,0.9005607214230267,0.8875355127846025,0.9037927844588344,0.8774982100052922,[0.9532967  0.80169972],0.9037927844588344,0.9005607214230267,[0.90837696 0.89274448],0.9005607214230267
1,Model,14,14,269,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 0.18519716153672222, 'GB:learning_rate': 0.46090542177967603, 'GB:min_samples_leaf': 2}",4.332188367843628,0.8926919518963923,0.8659450509521529,0.8693399686572639,0.8926919518963923,0.872983107340353,[0.91860465 0.82736156],0.8926919518963923,0.8659450509521529,[0.93062827 0.80126183],0.8659450509521527
2,Model,14,14,362,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 7.999613501652862e-09, 'GB:learning_rate': 0.4497308077242039, 'GB:min_samples_leaf': 6}",4.181725978851318,0.9000925069380203,0.8748720002642576,0.8783510053015905,0.9000925069380203,0.8820817446489744,[0.92377261 0.84039088],0.9000925069380203,0.8748720002642576,[0.93586387 0.81388013],0.8748720002642576
3,Model,14,14,784,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 2.958553589106539e-06, 'RF:criterion': 'gini', 'RF:max_features': 0.40444614859787553, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 3, 'RF:n_estimators': 9}",2.3527369499206543,0.8899167437557817,0.8575218425355509,0.8645244998351829,0.8899167437557817,0.8726437424685832,[0.91082803 0.83445946],0.8899167437557817,0.8575218425355509,[0.93586387 0.77917981],0.8575218425355509
4,Model,14,14,1348,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 4.249525508931924e-05, 'RF:criterion': 'gini', 'RF:max_features': 0.7133293048563266, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 4, 'RF:n_estimators': 3}",1.7327423095703125,0.8677150786308974,0.8362780154260328,0.8390808067664282,0.8677150786308974,0.8420746459232875,[0.90168176 0.78246753],0.8677150786308974,0.8362780154260328,[0.91230366 0.76025237],0.8362780154260328
5,Model,14,14,618,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 31, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'distance'}",1.3702387809753418,0.8751156336725254,0.8368994334979438,0.8453890039570499,0.8751156336725254,0.8556955403461354,[0.89759798 0.8137931 ],0.8751156336725254,0.8368994334979438,[0.92931937 0.7444795 ],0.8368994334979437
6,Model,14,14,807,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 3.988267199330403e-06, 'RF:criterion': 'gini', 'RF:max_features': 0.46466795932483995, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 65}",10.187364339828491,0.8954671600370028,0.8660627281285613,0.8718582975353129,0.8954671600370028,0.8783866837387964,[0.91677337 0.84      ],0.8954671600370028,0.8660627281285613,[0.93717277 0.79495268],0.8660627281285612
7,Model,14,14,803,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 8.527053752217217e-05, 'RF:criterion': 'entropy', 'RF:max_features': 0.465060565701515, 'RF:min_samples_leaf': 2, 'RF:min_samples_split': 3, 'RF:n_estimators': 6}",2.2336111068725586,0.8806660499537465,0.8500545031132838,0.8542793279976927,0.8806660499537465,0.8589167174693491,[0.90862291 0.80921053],0.8806660499537465,0.8500545031132838,[0.92408377 0.77602524],0.8500545031132839
8,Model,14,14,1271,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'relu', 'MLP:alpha': 1.464777772410021e-05, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 194, 'MLP:solver': 'lbfgs', 'MLP:tol': 3.251128154854213e-05}",198.72225260734558,0.8825161887141536,0.8587460980725717,0.8584151931892601,0.8825161887141536,0.8580866655126652,[0.91743119 0.79874214],0.8825161887141536,0.8587460980725717,[0.91623037 0.80126183],0.8587460980725717
9,Model,14,14,1088,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 0.00019334995495853276, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 53, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.0019810043616699012}",57.07221817970276,0.8945420906567992,0.8755594827159066,0.8734867772667543,0.8945420906567992,0.8715006902636071,[0.92875989 0.81424149],0.8945420906567992,0.8755594827159066,[0.92146597 0.829653  ],0.8755594827159066
10,Model,14,14,1095,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 0.00024649107125273504, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 57, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.002720335177652965}",55.72179889678955,0.8843663274745606,0.8646691826184617,0.8616538874617725,0.8843663274745606,0.8588286677771909,[0.92317881 0.79447853],0.8843663274745606,0.8646691826184617,[0.91230366 0.8170347 ],0.8646691826184617
11,Model,14,14,660,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 1, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'uniform'}",1.4420411586761475,0.902867715078631,0.873144003831734,0.8804627939722202,0.902867715078631,0.8889266655190222,[0.91974522 0.85810811],0.902867715078631,0.873144003831734,[0.94502618 0.80126183],0.873144003831734
12,Model,14,14,1087,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 0.0011824698046951335, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 155, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.0015078505060021634}",183.98872590065002,0.8862164662349676,0.8604410623152262,0.8621083383371859,0.8862164662349676,0.8638362342035943,[0.91677503 0.81089744],0.8862164662349676,0.8604410623152262,[0.92277487 0.79810726],0.8604410623152262
13,Model,14,14,1045,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 0.00010106907445208574, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 137, 'MLP:solver': 'lbfgs', 'MLP:tol': 1.2302005514544515e-05}",165.11436367034912,0.8963922294172063,0.8777912200439328,0.8757063074901446,0.8963922294172063,0.8737083084865664,[0.93007916 0.81733746],0.8963922294172063,0.8777912200439328,[0.92277487 0.83280757],0.877791220043933
14,Model,14,14,1035,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 4.8225561576737335e-05, 'MLP:n_hidden_layers': 2, 'MLP:n_neurons_layer': 39, 'MLP:solver': 'lbfgs', 'MLP:tol': 2.164269273781029e-05}",25.232985496520996,0.8825161887141536,0.8605917716815037,0.8589319531400117,0.8825161887141536,0.857331074722379,[0.91963109 0.79503106],0.8825161887141536,0.8605917716815037,[0.91361257 0.80757098],0.8605917716815036
