,model type,k,wanted k,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,Fusion,13,13,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 13, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",31.028712034225464,0.9037776193870278,0.9138603608450752,0.902910850964672,0.9037776193870278,0.8960696389525604,"[0.98736462 0.89547038 0.86724138 0.89569161 0.88888889 0.86046512
 0.92030568 0.87755102 1.         0.81021898 0.87288136 0.92
 0.87531807 0.91881919 0.66666667 0.89320388 0.97916667 1.        ]",0.9037776193870278,0.9138603608450752,"[0.97853309 0.89547038 0.88091068 0.91224018 0.93617021 0.925
 0.92535675 0.88011696 0.9375     0.81021898 0.87288136 0.88461538
 0.86649874 0.89034565 1.         0.89444444 0.95918367 1.        ]",0.9515594653307514
1,Model,13,13,283,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'Enc:ENC:encoder': 'one-hot', 'SVM:C': 97.05134021079715, 'SVM:gamma': 0.13943161896050993, 'SVM:kernel': 'rbf', 'SVM:tol': 0.000797785260697365}",309.07790088653564,0.9050249465431219,0.9104146560478767,0.9098965803023797,0.9050249465431219,0.9125076569715289,"[0.98576512 0.85430464 0.85880399 0.89508929 0.85046729 0.94444444
 0.90604752 0.89017341 1.         0.83206107 0.97058824 0.94444444
 0.92119565 0.91143911 0.8        0.90112994 0.95918367 1.        ]",0.9050249465431219,0.9104146560478767,"[0.99105546 0.8989547  0.90542907 0.926097   0.96808511 0.85
 0.92096597 0.9005848  0.9375     0.79562044 0.83898305 0.87179487
 0.85390428 0.88319428 1.         0.88611111 0.95918367 1.        ]",0.9508498013462445
2,Model,13,13,155,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'Enc:ENC:encoder': 'one-hot', 'SVM:C': 8.256427048114556, 'SVM:gamma': 0.32132169097567725, 'SVM:kernel': 'poly', 'SVM:tol': 1.8238364131099937e-05, 'SVM:coef0': 0.742597784435256, 'SVM:degree': 3}",314.0783951282501,0.885424091233072,0.900616866906765,0.8993775300764604,0.885424091233072,0.901234678517116,"[0.99103943 0.85099338 0.82218597 0.88444444 0.8411215  0.94594595
 0.89033659 0.87679083 1.         0.80597015 0.96039604 0.93150685
 0.89315068 0.87363305 0.8        0.87554269 0.97916667 1.        ]",0.885424091233072,0.900616866906765,"[0.98926655 0.89547038 0.882662   0.91916859 0.95744681 0.875
 0.90010977 0.89473684 0.9375     0.78832117 0.8220339  0.87179487
 0.82115869 0.85697259 1.         0.84027778 0.95918367 1.        ]",0.943071173843342
3,Model,13,13,256,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': False, 'RF:ccp_alpha': 6.442593482768145e-05, 'RF:criterion': 'entropy', 'RF:max_features': 0.8974977594138991, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 3, 'RF:n_estimators': 71}",91.26623129844666,0.8032786885245902,0.831767222001812,0.8206856632060785,0.8032786885245902,0.8131964321854417,"[0.55691057 0.84727273 0.81316726 0.81681034 0.85714286 0.79545455
 0.87607759 0.767507   0.94117647 0.71523179 0.72932331 0.81538462
 0.81510417 0.85144928 0.66666667 0.81367292 0.95918367 1.        ]",0.8032786885245902,0.831767222001812,"[0.490161   0.81184669 0.80035026 0.87528868 0.82978723 0.875
 0.89242591 0.80116959 1.         0.78832117 0.8220339  0.67948718
 0.7884131  0.84028605 0.875      0.84305556 0.95918367 1.        ]",0.9026644806483849
4,Model,13,13,112,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': False, 'RF:ccp_alpha': 1.5934245698175994e-05, 'RF:criterion': 'gini', 'RF:max_features': 0.4412427188002478, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 5, 'RF:n_estimators': 52}",37.922332525253296,0.802744119743407,0.830528656883338,0.8106886520692944,0.802744119743407,0.7980997874976736,"[0.59285714 0.81978799 0.80756014 0.80482456 0.84375    0.7804878
 0.86477987 0.78223496 0.88235294 0.6875     0.74015748 0.84285714
 0.81697613 0.84042553 0.64       0.80674449 0.97916667 0.83333333]",0.802744119743407,0.830528656883338,"[0.44543828 0.80836237 0.82311734 0.84757506 0.86170213 0.8
 0.90559824 0.79824561 0.9375     0.72262774 0.79661017 0.75641026
 0.77581864 0.84743743 1.         0.86388889 0.95918367 1.        ]",0.902106531250583
5,Model,13,13,111,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': False, 'RF:ccp_alpha': 1.5587136575652895e-05, 'RF:criterion': 'entropy', 'RF:max_features': 0.5729466781630514, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 4, 'RF:n_estimators': 50}",43.5893988609314,0.8057733428367784,0.8365966910298535,0.822514609610726,0.8057733428367784,0.8151354998127293,"[0.55963303 0.85       0.81770833 0.82197802 0.875      0.73333333
 0.86589229 0.7700831  1.         0.7027027  0.7480315  0.8358209
 0.84182306 0.83682984 0.64       0.81441923 0.95918367 1.        ]",0.8057733428367784,0.8365966910298535,"[0.43649374 0.82926829 0.82486865 0.86374134 0.89361702 0.825
 0.90010977 0.8128655  0.9375     0.75912409 0.80508475 0.71794872
 0.79093199 0.85578069 1.         0.84722222 0.95918367 1.        ]",0.9045220606588573
6,Model,13,13,170,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': True, 'RF:ccp_alpha': 7.267879672155376e-05, 'RF:criterion': 'gini', 'RF:max_features': 0.9552286802267146, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 4, 'RF:n_estimators': 23}",22.59135127067566,0.7856379187455452,0.8117103330333296,0.793021724009493,0.7856379187455452,0.7821100772877249,"[0.56521739 0.81021898 0.77815126 0.78913043 0.80612245 0.75
 0.84679089 0.77809798 0.9375     0.64238411 0.71544715 0.79710145
 0.77833753 0.82750583 0.64       0.80347594 0.97916667 0.83333333]",0.7856379187455452,0.8117103330333296,"[0.39534884 0.77351916 0.81085814 0.83833718 0.84042553 0.75
 0.89791438 0.78947368 0.9375     0.7080292  0.74576271 0.70512821
 0.77833753 0.84624553 1.         0.83472222 0.95918367 1.        ]",0.8924350886666415
7,Model,13,13,181,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': True, 'RF:ccp_alpha': 9.988447086515362e-06, 'RF:criterion': 'gini', 'RF:max_features': 0.44870904789150823, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 3, 'RF:n_estimators': 175}",86.45588636398315,0.7842124019957234,0.8098276679751931,0.7934841983999664,0.7842124019957234,0.7858528794582118,"[0.57923497 0.80714286 0.77371048 0.79782609 0.80412371 0.73684211
 0.85062241 0.75213675 0.9375     0.69014085 0.72       0.85074627
 0.80481283 0.79640045 0.64       0.79161206 0.97916667 0.83333333]",0.7842124019957234,0.8098276679751931,"[0.37924866 0.78745645 0.81436077 0.84757506 0.82978723 0.7
 0.90010977 0.77192982 0.9375     0.71532847 0.76271186 0.73076923
 0.7581864  0.84386174 1.         0.83888889 0.95918367 1.        ]",0.8914982407818461
8,Model,13,13,82,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'Enc:ENC:encoder': 'one-hot', 'MLP:activation': 'relu', 'MLP:alpha': 0.0002068421698099648, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 94, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.0006065417842084579}",406.7777225971222,0.7287954383464006,0.5818628109572428,0.5754432463068111,0.7287954383464006,0.5849363005983242,"[0.92439863 0.67253521 0.63669065 0.82903981 0.52586207 0.48571429
 0.79506438 0.68847352 0.         0.54961832 0.59292035 0.85507246
 0.63402062 0.75672215 0.33333333 0.67044025 0.57894737 0.        ]",0.7287954383464006,0.5818628109572428,"[0.96243292 0.66550523 0.61996497 0.81755196 0.64893617 0.425
 0.81339188 0.64619883 0.         0.52554745 0.56779661 0.75641026
 0.61964736 0.70441001 0.0625     0.74027778 0.89795918 0.        ]",0.816385827303859
9,Model,13,13,44,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'Enc:ENC:encoder': 'one-hot', 'SVM:C': 9.987775782417588, 'SVM:gamma': 0.0882071729745519, 'SVM:kernel': 'poly', 'SVM:tol': 0.0023541295692041052, 'SVM:coef0': 1.126210309193566, 'SVM:degree': 2}",248.66024613380432,0.7753029223093372,0.7799234552305256,0.7787647161438607,0.7753029223093372,0.7805977388627512,"[0.95804196 0.76767677 0.65562914 0.82648402 0.73584906 0.725
 0.80887012 0.73313783 0.75       0.79032258 0.76923077 0.82089552
 0.71810089 0.77008653 0.6        0.70839065 0.91304348 1.        ]",0.7753029223093372,0.7799234552305256,"[0.980322   0.79442509 0.69352014 0.83602771 0.82978723 0.725
 0.84083425 0.73099415 0.9375     0.71532847 0.76271186 0.70512821
 0.60957179 0.74255066 0.5625     0.71527778 0.85714286 1.        ]",0.8814769562508993
