,model type,k,wanted k,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,Fusion,11,11,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",26.1207754611969,0.9046685673556665,0.9207167718851742,0.9059586633011472,0.9046685673556665,0.8936959795909488,"[0.98395722 0.84262295 0.91696751 0.92009132 0.92631579 0.90243902
 0.93294798 0.85928144 1.         0.75177305 0.86666667 0.9047619
 0.87531807 0.8898007  0.8        0.90108401 0.97916667 0.83333333]",0.9046685673556665,0.9207167718851742,"[0.98747764 0.89547038 0.88966725 0.93071594 0.93617021 0.925
 0.88583974 0.83918129 1.         0.77372263 0.88135593 0.97435897
 0.86649874 0.90464839 1.         0.92361111 0.95918367 1.        ]",0.95374750267956
1,Model,11,11,122,XT,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'XT', 'Enc:ENC:encoder': 'one-hot', 'XT:bootstrap': True, 'XT:ccp_alpha': 2.3830072410197745e-05, 'XT:criterion': 'gini', 'XT:max_depth_fraction': 1.2440112130765681, 'XT:max_features': 0.9119131155997021, 'XT:min_samples_leaf': 1, 'XT:min_samples_split': 5, 'XT:n_estimators': 28}",19.558984994888306,0.7938346400570206,0.8206656336057041,0.8043768373961016,0.7938346400570206,0.7915988355920391,"[0.53287982 0.79725086 0.82474227 0.84761905 0.84       0.72340426
 0.85329018 0.78134111 0.93333333 0.66176471 0.7007874  0.77011494
 0.78947368 0.81786942 0.73684211 0.82556591 0.97916667 0.83333333]",0.7938346400570206,0.8206656336057041,"[0.42039356 0.80836237 0.84063047 0.8221709  0.89361702 0.85
 0.86827662 0.78362573 0.875      0.65693431 0.75423729 0.85897436
 0.79345088 0.85101311 0.875      0.86111111 0.95918367 1.        ]",0.8972324198540995
2,Model,11,11,294,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'Enc:ENC:encoder': 'one-hot', 'MLP:activation': 'tanh', 'MLP:alpha': 3.775312508407531e-05, 'MLP:n_hidden_layers': 1, 'MLP:n_neurons_layer': 166, 'MLP:solver': 'lbfgs', 'MLP:tol': 5.1444360436453976e-05}",345.9285936355591,0.7590876692801141,0.6606760502597262,0.6704547910464949,0.7590876692801141,0.7009623101403256,"[0.92918826 0.66776316 0.70545455 0.85679612 0.66981132 0.60416667
 0.7957672  0.66571429 0.5        0.64516129 0.65289256 0.89855072
 0.68648649 0.77025393 0.57142857 0.7201087  0.77777778 0.5       ]",0.7590876692801141,0.6606760502597262,"[0.96243292 0.70731707 0.67950963 0.81524249 0.75531915 0.725
 0.82546652 0.68128655 0.25       0.58394161 0.66949153 0.79487179
 0.63979849 0.75923719 0.25       0.73611111 0.85714286 0.2       ]",0.8451052507377947
3,Model,11,11,261,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': False, 'RF:ccp_alpha': 8.911070855322597e-05, 'RF:criterion': 'entropy', 'RF:max_features': 0.6568891779477833, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 3, 'RF:n_estimators': 37}",38.299623250961304,0.8171774768353528,0.833993537730917,0.8184270107978281,0.8171774768353528,0.80610756223367,"[0.59284116 0.81125828 0.85968028 0.86651584 0.87755102 0.71111111
 0.88613303 0.80825959 1.         0.70068027 0.75409836 0.75
 0.79227053 0.82187148 0.61111111 0.85405405 0.97916667 0.83333333]",0.8171774768353528,0.833993537730917,"[0.47406082 0.85365854 0.84763573 0.88452656 0.91489362 0.8
 0.86278814 0.80116959 0.9375     0.75182482 0.77966102 0.88461538
 0.82619647 0.86889154 0.6875     0.87777778 0.95918367 1.        ]",0.9070951137018743
4,Model,11,11,211,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': False, 'RF:ccp_alpha': 2.572929897258096e-05, 'RF:criterion': 'entropy', 'RF:max_features': 0.49814888331851825, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 5, 'RF:n_estimators': 63}",47.23667120933533,0.8006058446186742,0.8207181807993174,0.8048684583257019,0.8006058446186742,0.7923413767132579,"[0.52214452 0.81355932 0.84827586 0.83482143 0.85858586 0.70212766
 0.86659193 0.78425656 1.         0.6884058  0.6870229  0.77906977
 0.79753086 0.81704545 0.61111111 0.83909574 0.97916667 0.83333333]",0.8006058446186742,0.8207181807993174,"[0.40071556 0.83623693 0.86164623 0.86374134 0.90425532 0.825
 0.84851811 0.78654971 0.9375     0.69343066 0.76271186 0.85897436
 0.81360202 0.85697259 0.6875     0.87638889 0.95918367 1.        ]",0.8991129267431046
5,Model,11,11,246,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': False, 'RF:ccp_alpha': 2.645115080029181e-05, 'RF:criterion': 'entropy', 'RF:max_features': 0.965223403184955, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 4, 'RF:n_estimators': 60}",68.39175605773926,0.7950819672131147,0.8256236315165437,0.8107845099306229,0.7950819672131147,0.8002480582451774,"[0.54393305 0.81292517 0.83870968 0.83066362 0.88421053 0.70454545
 0.86492622 0.77966102 1.         0.68531469 0.76923077 0.72527473
 0.78553616 0.80446927 0.71428571 0.82744565 1.         0.83333333]",0.7950819672131147,0.8256236315165437,"[0.46511628 0.83275261 0.81961471 0.83833718 0.89361702 0.775
 0.83644347 0.80701754 0.875      0.71532847 0.76271186 0.84615385
 0.79345088 0.85816448 0.9375     0.84583333 0.95918367 1.        ]",0.8988558036408614
6,Model,11,11,133,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'Enc:ENC:encoder': 'one-hot', 'MLP:activation': 'relu', 'MLP:alpha': 6.0337184860417184e-05, 'MLP:n_hidden_layers': 1, 'MLP:n_neurons_layer': 194, 'MLP:solver': 'adam', 'MLP:tol': 0.0036723762850203157, 'MLP:beta_1': 0.9, 'MLP:beta_2': 0.999, 'MLP:epsilon': 1e-08, 'MLP:learning_rate_init': 0.007711956544381872}",63.9726459980011,0.7829650748396294,0.7770016647782915,0.7809024994536545,0.7829650748396294,0.7883023832597329,"[0.96931408 0.72368421 0.71886792 0.85300668 0.74074074 0.78378378
 0.8407281  0.72727273 0.84615385 0.66666667 0.83653846 0.85897436
 0.67040359 0.77639752 0.78571429 0.71119593 0.88       0.8       ]",0.7829650748396294,0.7770016647782915,"[0.96064401 0.76655052 0.66725044 0.88452656 0.85106383 0.725
 0.81119649 0.63157895 0.6875     0.74452555 0.73728814 0.85897436
 0.75314861 0.74493445 0.6875     0.77638889 0.89795918 0.8       ]",0.8828172522804668
7,Model,11,11,222,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'Enc:ENC:encoder': 'one-hot', 'MLP:activation': 'logistic', 'MLP:alpha': 0.0001024893663376085, 'MLP:n_hidden_layers': 2, 'MLP:n_neurons_layer': 72, 'MLP:solver': 'adam', 'MLP:tol': 0.0015010774925998123, 'MLP:beta_1': 0.9, 'MLP:beta_2': 0.999, 'MLP:epsilon': 1e-08, 'MLP:learning_rate_init': 0.008060619102601183}",75.9236011505127,0.7843905915894511,0.7286925664584695,0.738492129957748,0.7843905915894511,0.7536435621071466,"[0.9220339  0.71753247 0.765286   0.85287356 0.73863636 0.68292683
 0.8482835  0.71903323 0.7        0.6        0.65811966 0.85
 0.70243902 0.77659574 0.66666667 0.73280423 0.88235294 0.75      ]",0.7843905915894511,0.7286925664584695,"[0.97316637 0.77003484 0.67950963 0.85681293 0.69148936 0.7
 0.84083425 0.69590643 0.4375     0.52554745 0.65254237 0.87179487
 0.72544081 0.78307509 0.625      0.76944444 0.91836735 0.6       ]",0.8701878985347831
8,Model,11,11,231,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'Enc:ENC:encoder': 'one-hot', 'SVM:C': 15.125152523581047, 'SVM:gamma': 0.0460130852373837, 'SVM:kernel': 'poly', 'SVM:tol': 0.0005286902609141726, 'SVM:coef0': 1.6802538581462372, 'SVM:degree': 3}",489.03837752342224,0.8130791161796151,0.8359941341515263,0.8343277613096136,0.8130791161796151,0.8402939850136157,"[0.94863014 0.76129032 0.74823944 0.88344988 0.86597938 0.7755102
 0.82421053 0.73925501 0.94117647 0.76984127 0.81081081 0.94366197
 0.7369863  0.80375    1.         0.77916667 0.96       0.83333333]",0.8130791161796151,0.8359941341515263,"[0.99105546 0.82229965 0.74430823 0.87528868 0.89361702 0.95
 0.85949506 0.75438596 1.         0.7080292  0.76271186 0.85897436
 0.67758186 0.76638856 0.625      0.77916667 0.97959184 1.        ]",0.9066526380957858
9,Model,11,11,302,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'Enc:ENC:encoder': 'one-hot', 'MLP:activation': 'tanh', 'MLP:alpha': 0.0013123605494889951, 'MLP:n_hidden_layers': 2, 'MLP:n_neurons_layer': 167, 'MLP:solver': 'adam', 'MLP:tol': 4.504391471800684e-05, 'MLP:beta_1': 0.9, 'MLP:beta_2': 0.999, 'MLP:epsilon': 1e-08, 'MLP:learning_rate_init': 0.0021479290251913965}",336.80722761154175,0.8314326443335709,0.7731144663443916,0.7820141781444013,0.8314326443335709,0.8004458349138418,"[0.93653516 0.77854671 0.78438031 0.87444934 0.8372093  0.64583333
 0.88356164 0.76176471 0.77777778 0.6984127  0.70634921 0.91549296
 0.79661017 0.83594692 0.76923077 0.81109643 0.84482759 0.75      ]",0.8314326443335709,0.7731144663443916,"[0.97674419 0.78397213 0.80910683 0.91685912 0.76595745 0.775
 0.84961581 0.75730994 0.4375     0.64233577 0.75423729 0.83333333
 0.71032746 0.82598331 0.625      0.85277778 1.         0.6       ]",0.8941349761566744
10,Model,11,11,44,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'Enc:ENC:encoder': 'one-hot', 'MLP:activation': 'relu', 'MLP:alpha': 0.0008152579553441634, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 115, 'MLP:solver': 'adam', 'MLP:tol': 0.0033737469079177297, 'MLP:beta_1': 0.9, 'MLP:beta_2': 0.999, 'MLP:epsilon': 1e-08, 'MLP:learning_rate_init': 0.005873181672097195}",112.41049814224243,0.8200285103349965,0.8015322497407418,0.7965352365231556,0.8200285103349965,0.8018455049955706,"[0.95130435 0.76727273 0.81261596 0.85876993 0.81443299 0.81578947
 0.861521   0.70284238 0.9        0.70866142 0.67910448 0.85714286
 0.84876543 0.8403576  0.71428571 0.74970344 0.83636364 0.71428571]",0.8200285103349965,0.8015322497407418,"[0.97853309 0.73519164 0.76707531 0.87066975 0.84042553 0.775
 0.83315038 0.79532164 0.5625     0.65693431 0.77118644 0.92307692
 0.69269521 0.78426698 0.625      0.87777778 0.93877551 1.        ]",0.8994773949380918
11,Model,11,11,161,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'Enc:ENC:encoder': 'one-hot', 'SVM:C': 8.256427048114556, 'SVM:gamma': 0.32132169097567725, 'SVM:kernel': 'poly', 'SVM:tol': 1.8238364131099937e-05, 'SVM:coef0': 0.742597784435256, 'SVM:degree': 3}",314.8008143901825,0.8861368496079829,0.9072920199213313,0.9019574509339906,0.8861368496079829,0.8979778774112552,"[0.98576512 0.82075472 0.84974093 0.90740741 0.92391304 0.92682927
 0.88611714 0.85465116 1.         0.8046875  0.88695652 0.9375
 0.87765957 0.88711656 0.9375     0.86407767 0.97959184 0.83333333]",0.8861368496079829,0.9072920199213313,"[0.99105546 0.90940767 0.86164623 0.90531178 0.90425532 0.95
 0.89681668 0.85964912 1.         0.75182482 0.86440678 0.96153846
 0.83123426 0.86174017 0.9375     0.86527778 0.97959184 1.        ]",0.9451158232683556
