,model type,k,wanted k,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,Fusion,12,12,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 12, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",20.288597106933594,0.9169636493228795,0.931005709785534,0.9211979646644615,0.9169636493228795,0.9130819739782575,"[0.99460432 0.9        0.89810017 0.93002257 0.90816327 0.92857143
 0.93626374 0.89728097 1.         0.86111111 0.90740741 0.97368421
 0.86341463 0.90307329 0.83333333 0.90711176 0.96       0.83333333]",0.9169636493228795,0.931005709785534,"[0.98926655 0.90940767 0.91068301 0.95150115 0.94680851 0.975
 0.935236   0.86842105 1.         0.90510949 0.83050847 0.94871795
 0.89168766 0.91060787 0.9375     0.86805556 0.97959184 1.        ]",0.9596513927542615
1,Model,12,12,198,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': False, 'RF:ccp_alpha': 5.630827624115964e-05, 'RF:criterion': 'entropy', 'RF:max_features': 0.816129413199829, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 60}",44.82741713523865,0.8109408410548824,0.8504991297932425,0.8332159252470241,0.8109408410548824,0.8187713064474752,"[0.57916667 0.84265734 0.83537653 0.85681293 0.82       0.81395349
 0.8618491  0.83282675 1.         0.75675676 0.79487179 0.78651685
 0.75231481 0.83392226 0.73684211 0.84068279 0.96       0.83333333]",0.8109408410548824,0.8504991297932425,"[0.49731664 0.83972125 0.83537653 0.85681293 0.87234043 0.875
 0.89023052 0.80116959 1.         0.81751825 0.78813559 0.8974359
 0.8186398  0.84386174 0.875      0.82083333 0.97959184 1.        ]",0.9098395029312426
2,Model,12,12,351,XT,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'XT', 'Enc:ENC:encoder': 'one-hot', 'XT:bootstrap': True, 'XT:ccp_alpha': 2.871955856105876e-05, 'XT:criterion': 'entropy', 'XT:max_depth_fraction': 0.8148480169957241, 'XT:max_features': 0.7355706864594066, 'XT:min_samples_leaf': 1, 'XT:min_samples_split': 3, 'XT:n_estimators': 200}",92.41851592063904,0.8084461867426942,0.8471081873332762,0.8252581417046299,0.8084461867426942,0.8089101478208461,"[0.58656331 0.82474227 0.81879195 0.85022026 0.80582524 0.8
 0.8616025  0.83128834 1.         0.75524476 0.82300885 0.81707317
 0.75291375 0.83001172 0.66666667 0.81420765 0.88888889 0.83333333]",0.8084461867426942,0.8471081873332762,"[0.40608229 0.83623693 0.85464098 0.89145497 0.88297872 0.9
 0.90889133 0.79239766 1.         0.78832117 0.78813559 0.85897436
 0.81360202 0.84386174 0.875      0.82777778 0.97959184 1.        ]",0.9081984053898308
3,Model,12,12,258,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': False, 'RF:ccp_alpha': 6.212592529528056e-05, 'RF:criterion': 'gini', 'RF:max_features': 0.5778176171698757, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 63}",65.4395980834961,0.8114754098360656,0.8470731400225998,0.8249200385495117,0.8114754098360656,0.8095856613601488,"[0.63685637 0.82698962 0.81072027 0.83760684 0.77884615 0.80952381
 0.86610879 0.82282282 1.         0.74324324 0.8125     0.82352941
 0.77326969 0.8256351  0.73684211 0.8125855  0.94117647 0.71428571]",0.8114754098360656,0.8470731400225998,"[0.42039356 0.83275261 0.84763573 0.90531178 0.86170213 0.85
 0.90889133 0.80116959 1.         0.80291971 0.77118644 0.8974359
 0.81612091 0.85220501 0.875      0.825      0.97959184 1.        ]",0.9090356554700352
4,Model,12,12,255,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': False, 'RF:ccp_alpha': 1.0969287208719953e-05, 'RF:criterion': 'gini', 'RF:max_features': 0.6363753289115743, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 4, 'RF:n_estimators': 42}",25.75778293609619,0.8141482537419815,0.8481109373666061,0.826181615433618,0.8141482537419815,0.810065323713867,"[0.62850467 0.82638889 0.81525424 0.85176991 0.80392157 0.80952381
 0.87286325 0.83939394 1.         0.73611111 0.7768595  0.82926829
 0.78365385 0.83255814 0.66666667 0.81456044 0.97959184 0.71428571]",0.8141482537419815,0.8481109373666061,"[0.48121646 0.82926829 0.84238179 0.8891455  0.87234043 0.85
 0.89681668 0.80994152 1.         0.77372263 0.79661017 0.87179487
 0.82115869 0.8533969  0.875      0.82361111 0.97959184 1.        ]",0.9100225169299186
5,Model,12,12,147,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'Enc:ENC:encoder': 'one-hot', 'MLP:activation': 'relu', 'MLP:alpha': 6.0337184860417184e-05, 'MLP:n_hidden_layers': 1, 'MLP:n_neurons_layer': 194, 'MLP:solver': 'adam', 'MLP:tol': 0.0036723762850203157, 'MLP:beta_1': 0.9, 'MLP:beta_2': 0.999, 'MLP:epsilon': 1e-08, 'MLP:learning_rate_init': 0.007711956544381872}",39.9617555141449,0.7760156806842481,0.7815819738319001,0.7764628641459861,0.7760156806842481,0.7844679024028367,"[0.96814159 0.85024155 0.7260788  0.83191489 0.88372093 0.82051282
 0.87848101 0.69209809 0.84615385 0.6516129  0.72357724 0.92307692
 0.62946429 0.7199582  0.83333333 0.7034965  0.81355932 0.625     ]",0.7760156806842481,0.7815819738319001,"[0.97853309 0.61324042 0.67775832 0.90300231 0.80851064 0.8
 0.76180022 0.74269006 0.6875     0.73722628 0.75423729 0.76923077
 0.71032746 0.82121573 0.625      0.69861111 0.97959184 1.        ]",0.8823600038206626
6,Model,12,12,236,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'Enc:ENC:encoder': 'one-hot', 'MLP:activation': 'relu', 'MLP:alpha': 9.032368736585622e-05, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 83, 'MLP:solver': 'sgd', 'MLP:tol': 0.0006166107169071988, 'MLP:learning_rate': 'adaptive', 'MLP:learning_rate_init': 0.008291793571284161, 'MLP:momentum': 0.9448610520922267, 'MLP:nesterovs_momentum': False, 'MLP:power_t': 0.5}",239.89683651924133,0.8100498930862438,0.746445652466782,0.7512656046429069,0.8100498930862438,0.7618220490826636,"[0.95332136 0.76241135 0.78317757 0.85339168 0.77419355 0.82926829
 0.88448471 0.73789174 0.6        0.6618705  0.74311927 0.87323944
 0.70048309 0.80603949 0.57142857 0.77410468 0.73770492 0.66666667]",0.8100498930862438,0.746445652466782,"[0.94991055 0.74912892 0.73380035 0.90069284 0.76595745 0.85
 0.85729967 0.75730994 0.5625     0.67153285 0.68644068 0.79487179
 0.73047859 0.82717521 0.5        0.78055556 0.91836735 0.4       ]",0.8821081834239263
7,Model,12,12,133,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'Enc:ENC:encoder': 'one-hot', 'MLP:activation': 'relu', 'MLP:alpha': 0.00020521691232068876, 'MLP:n_hidden_layers': 2, 'MLP:n_neurons_layer': 184, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.0003944480216034285}",540.9925708770752,0.8166429080541696,0.7627614075246585,0.7698532005139616,0.8166429080541696,0.7814087442324915,"[0.96243292 0.77738516 0.77697842 0.86848073 0.72727273 0.70833333
 0.87403315 0.75       0.75       0.65384615 0.76699029 0.87654321
 0.73047859 0.81690141 0.69230769 0.77945205 0.80392157 0.75      ]",0.8166429080541696,0.7627614075246585,"[0.96243292 0.76655052 0.75656743 0.88452656 0.76595745 0.85
 0.86827662 0.76315789 0.5625     0.62043796 0.66949153 0.91025641
 0.73047859 0.829559   0.5625     0.79027778 0.83673469 0.6       ]",0.8880929895997511
8,Model,12,12,196,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'Enc:ENC:encoder': 'one-hot', 'GB:l2_regularization': 0.033122611042476366, 'GB:learning_rate': 0.14883447795601124, 'GB:min_samples_leaf': 1}",163.64719820022583,0.8447968638631503,0.8690365610414198,0.8618641212087286,0.8447968638631503,0.8581381572400766,"[0.97818182 0.86348123 0.80978261 0.86363636 0.88235294 0.94871795
 0.87154989 0.83679525 1.         0.8358209  0.91818182 0.79452055
 0.79575597 0.79058824 0.8        0.78205128 0.96078431 0.71428571]",0.8447968638631503,0.8690365610414198,"[0.96243292 0.8815331  0.78283713 0.92147806 0.95744681 0.925
 0.90120746 0.8245614  1.         0.81751825 0.8559322  0.74358974
 0.75566751 0.80095352 0.75       0.7625     1.         1.        ]",0.9237088139618816
9,Model,12,12,183,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'Enc:ENC:encoder': 'one-hot', 'SVM:C': 8.256427048114556, 'SVM:gamma': 0.32132169097567725, 'SVM:kernel': 'poly', 'SVM:tol': 1.8238364131099937e-05, 'SVM:coef0': 0.742597784435256, 'SVM:degree': 3}",303.1712598800659,0.8900570206699929,0.9134670545094272,0.9145617254011371,0.8900570206699929,0.9167118195077167,"[0.99283154 0.88235294 0.82537068 0.90561798 0.9009901  0.95238095
 0.89718615 0.87826087 1.         0.8880597  0.91346154 0.97183099
 0.89210526 0.86342043 0.9375     0.85944363 0.94       1.        ]",0.8900570206699929,0.9134670545094272,"[0.99105546 0.88850174 0.87740806 0.93071594 0.96808511 1.
 0.90998902 0.88596491 1.         0.86861314 0.80508475 0.88461538
 0.85390428 0.86650775 0.9375     0.81527778 0.95918367 1.        ]",0.9477100711726701
10,Model,12,12,96,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'Enc:ENC:encoder': 'one-hot', 'SVM:C': 2.598073799277358, 'SVM:gamma': 0.9098350389357146, 'SVM:kernel': 'poly', 'SVM:tol': 0.003520505034335735, 'SVM:coef0': 1.9302112678716643, 'SVM:degree': 3}",198.6912009716034,0.8911261582323592,0.913898060378765,0.9149315091418188,0.8911261582323592,0.9169507897501864,"[0.99105546 0.88541667 0.83196046 0.90358744 0.9        0.95238095
 0.89762931 0.88184438 1.         0.8880597  0.9047619  0.97183099
 0.89528796 0.86412396 0.9375     0.85967504 0.94       1.        ]",0.8911261582323592,0.913898060378765,"[0.99105546 0.88850174 0.88441331 0.93071594 0.95744681 1.
 0.9143798  0.89473684 1.         0.86861314 0.80508475 0.88461538
 0.86146096 0.86412396 0.9375     0.80833333 0.95918367 1.        ]",0.9481130479035693
