,model type,k,wanted k,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,Fusion,9,9,33,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'relu', 'NN:alpha': 8.509724902614144e-05, 'NN:solver': 'lbfgs', 'NN:tol': 0.0008233399217163495}",555.5540781021118,0.73888,0.737876755174574,0.7379073094457141,0.73888,0.7379395998217146,[0.72277186 0.75310734],0.73888,0.737876755174574,[0.7211113  0.75464221],0.7378767551745741
1,Model,9,9,14,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.5481646655709492e-07, 'GB:learning_rate': 0.23505986156428454, 'GB:min_samples_leaf': 94}",154.87913608551025,0.73735,0.7361634938846877,0.7362738246220487,0.73735,0.7364084155027378,[0.72254528 0.75027156],0.73735,0.7361634938846877,[0.71633552 0.75599147],0.7361634938846878
2,Model,9,9,44,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 9.578393376861179e-05, 'GB:learning_rate': 0.276293788981713, 'GB:min_samples_leaf': 25}",146.88706183433533,0.737825,0.7365936582281811,0.7367244373202906,0.737825,0.7368897064878879,[0.72342643 0.75035298],0.737825,0.7365936582281811,[0.71601642 0.75717089],0.7365936582281811
3,Model,9,9,6,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.8440987466002508e-09, 'GB:learning_rate': 0.038522869393643765, 'GB:min_samples_leaf': 84}",181.45214748382568,0.721375,0.7205181393988237,0.7204528356217413,0.721375,0.7203959275858647,[0.70260432 0.73818754],0.721375,0.7205181393988237,[0.70619894 0.73483733],0.7205181393988237
4,Model,9,9,36,PA,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'PA', 'PA:C': 0.8903343034121888, 'PA:average': True, 'PA:loss': 'hinge', 'PA:tol': 0.0008276867884979438}",31.944385051727295,0.644455,0.6384200195495555,0.6374445210206359,0.644455,0.6448240384466153,[0.64651478 0.6431333 ],0.644455,0.6384200195495555,[0.53756807 0.73927197],0.6384200195495555
5,Model,9,9,52,AB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AB', 'AB:algorithm': 'SAMME', 'AB:learning_rate': 0.9598650000423687, 'AB:n_estimators': 3}",84.00100684165955,0.611495,0.5992597968215093,0.5876810639800437,0.611495,0.6201872499510945,[0.64084325 0.59953125],0.611495,0.5992597968215093,[0.3947945  0.80372509],0.5992597968215092
6,Model,9,9,8,MNB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MNB', 'MNB:alpha': 0.019937388404816528, 'MNB:fit_prior': False}",6.250083923339844,0.54046,0.5451785926611731,0.5394757616570508,0.54046,0.5460857892464503,[0.50914692 0.58302465],0.54046,0.5451785926611731,[0.62403208 0.46632511],0.5451785926611731
7,Model,9,9,37,PA,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'PA', 'PA:C': 0.029084146943741455, 'PA:average': False, 'PA:loss': 'hinge', 'PA:tol': 0.00028843609851847743}",25.87783670425415,0.53149,0.5486053496804326,0.4993988768442424,0.53149,0.5712859363134506,[0.50100241 0.64156946],0.53149,0.5486053496804326,[0.83462389 0.26258681],0.5486053496804327
8,Model,9,9,43,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'relu', 'MLP:alpha': 1.4388492941903662e-05, 'MLP:n_hidden_layers': 2, 'MLP:n_neurons_layer': 78, 'MLP:solver': 'adam', 'MLP:tol': 0.0566455868036326, 'MLP:beta_1': 0.9, 'MLP:beta_2': 0.999, 'MLP:epsilon': 1e-08, 'MLP:learning_rate_init': 0.00015193766493529058}",298.4274380207062,0.699495,0.6961567069578865,0.6966141915535091,0.699495,0.6990853221456671,[0.69605179 0.70211885],0.699495,0.6961567069578865,[0.64036972 0.75194369],0.6961567069578865
9,Model,9,9,46,AB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AB', 'AB:algorithm': 'SAMME', 'AB:learning_rate': 1.0323275540682448, 'AB:n_estimators': 9}",246.04613780975342,0.64854,0.642298396942611,0.6412301696101043,0.64854,0.6493950632473291,[0.65318457 0.64560556],0.64854,0.642298396942611,[0.53799353 0.74660326],0.642298396942611
