,model type,k,wanted k,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,Fusion,12,12,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 12, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",27.80085825920105,0.8954027084818247,0.8979053408305526,0.8962888973527114,0.8954027084818247,0.8951298138457848,"[0.97359155 0.87762238 0.87676056 0.90666667 0.87368421 0.81395349
 0.91409692 0.87826087 1.         0.80714286 0.84       0.90540541
 0.88101266 0.8781362  0.8        0.88600289 1.         1.        ]",0.8954027084818247,0.8979053408305526,"[0.98926655 0.87456446 0.87215412 0.94226328 0.88297872 0.875
 0.91108672 0.88596491 1.         0.82481752 0.88983051 0.85897436
 0.87657431 0.87604291 0.75       0.85277778 1.         1.        ]",0.9449992305269468
1,Model,12,12,183,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': False, 'RF:ccp_alpha': 5.931264066053825e-05, 'RF:criterion': 'gini', 'RF:max_features': 0.6759755932664261, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 156}",178.40761971473694,0.8114754098360656,0.8334193992476505,0.8183625616969009,0.8114754098360656,0.8067349438935173,"[0.61298077 0.77272727 0.82807018 0.86414254 0.80392157 0.79069767
 0.87940235 0.82267442 0.94117647 0.752      0.72519084 0.72727273
 0.80693069 0.81993205 0.72222222 0.81855389 1.         0.83333333]",0.8114754098360656,0.8334193992476505,"[0.45617174 0.82926829 0.82661996 0.8960739  0.87234043 0.85
 0.90450055 0.82748538 1.         0.68613139 0.80508475 0.71794872
 0.82115869 0.86293206 0.8125     0.83333333 1.         1.        ]",0.9052197186201782
2,Model,12,12,237,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': False, 'RF:ccp_alpha': 0.00014926760325608985, 'RF:criterion': 'entropy', 'RF:max_features': 0.5565642024790443, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 127}",165.5091552734375,0.8130791161796151,0.8273329631318183,0.8118337898680634,0.8130791161796151,0.8003303137118593,"[0.59382423 0.77669903 0.82782609 0.83578947 0.80392157 0.7173913
 0.88197425 0.82947977 0.94117647 0.768      0.72868217 0.8115942
 0.82741117 0.82798165 0.61111111 0.82896552 0.96078431 0.83333333]",0.8130791161796151,0.8273329631318183,"[0.44722719 0.83623693 0.83362522 0.91685912 0.87234043 0.825
 0.90230516 0.83918129 1.         0.70072993 0.79661017 0.71794872
 0.82115869 0.86054827 0.6875     0.83472222 1.         1.        ]",0.9040902201877404
3,Model,12,12,238,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': False, 'RF:ccp_alpha': 0.00010055424262558488, 'RF:criterion': 'entropy', 'RF:max_features': 0.7328580108702586, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 3, 'RF:n_estimators': 125}",134.91896605491638,0.8123663578047042,0.8268691549047532,0.8125988099859955,0.8123663578047042,0.8012332895089815,"[0.57758621 0.80666667 0.83695652 0.86547085 0.81818182 0.72340426
 0.88730853 0.83139535 0.9375     0.75968992 0.71111111 0.79452055
 0.79126214 0.82511211 0.64705882 0.83333333 0.94230769 0.83333333]",0.8123663578047042,0.8268691549047532,"[0.47942755 0.84320557 0.80910683 0.89145497 0.86170213 0.85
 0.89023052 0.83625731 0.9375     0.71532847 0.81355932 0.74358974
 0.82115869 0.8772348  0.6875     0.82638889 1.         1.        ]",0.9038216445078874
4,Model,12,12,1,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': True, 'RF:ccp_alpha': 0.0, 'RF:criterion': 'gini', 'RF:max_features': 0.5, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 50}",35.26454186439514,0.7990021382751248,0.8124950474094687,0.8009176130765332,0.7990021382751248,0.793277409944064,"[0.59033079 0.77408638 0.80935875 0.82618026 0.78846154 0.75609756
 0.86616702 0.80294118 0.94117647 0.76377953 0.72727273 0.78873239
 0.79268293 0.80539933 0.65       0.81632653 0.98       0.8       ]",0.7990021382751248,0.8124950474094687,"[0.41502683 0.81184669 0.8178634  0.8891455  0.87234043 0.775
 0.88803513 0.79824561 1.         0.7080292  0.81355932 0.71794872
 0.8186398  0.8533969  0.8125     0.83333333 1.         0.8       ]",0.8963916999928662
5,Model,12,12,307,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'Enc:ENC:encoder': 'one-hot', 'GB:l2_regularization': 0.0009890935495481812, 'GB:learning_rate': 0.14080978489071524, 'GB:min_samples_leaf': 135}",202.31000137329102,0.7861724875267284,0.8233953951537701,0.8210250346013045,0.7861724875267284,0.8212987892631027,"[0.95993031 0.74679487 0.70886076 0.83695652 0.84375    0.82926829
 0.80527383 0.77469136 0.94117647 0.8        0.81818182 0.85714286
 0.72649573 0.73823884 0.85714286 0.70614035 1.         0.83333333]",0.7861724875267284,0.8233953951537701,"[0.98568873 0.81184669 0.68651489 0.8891455  0.86170213 0.85
 0.8715697  0.73391813 1.         0.72992701 0.83898305 0.76923077
 0.64231738 0.72943981 0.75       0.67083333 1.         1.        ]",0.8959575462542088
6,Model,12,12,213,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'Enc:ENC:encoder': 'one-hot', 'MLP:activation': 'relu', 'MLP:alpha': 0.0012247646884528025, 'MLP:n_hidden_layers': 2, 'MLP:n_neurons_layer': 52, 'MLP:solver': 'adam', 'MLP:tol': 0.0014260237650064811, 'MLP:beta_1': 0.9, 'MLP:beta_2': 0.999, 'MLP:epsilon': 1e-08, 'MLP:learning_rate_init': 0.008958936769902583}",50.08777594566345,0.7617605131860299,0.6940251723625344,0.7060323034551667,0.7617605131860299,0.7383994434054864,"[0.92127303 0.66554054 0.67811935 0.86332574 0.65217391 0.69444444
 0.85631518 0.61805556 0.875      0.63478261 0.70526316 0.84931507
 0.68876081 0.75743707 0.625      0.72622478 0.73015873 0.75      ]",0.7617605131860299,0.6940251723625344,"[0.98389982 0.68641115 0.65674256 0.87528868 0.79787234 0.625
 0.81119649 0.78070175 0.4375     0.53284672 0.56779661 0.79487179
 0.60201511 0.78903456 0.3125     0.7        0.93877551 0.6       ]",0.8549579512847544
7,Model,12,12,57,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'Enc:ENC:encoder': 'one-hot', 'MLP:activation': 'relu', 'MLP:alpha': 0.00016148626124773538, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 52, 'MLP:solver': 'adam', 'MLP:tol': 0.00018566005068041273, 'MLP:beta_1': 0.9, 'MLP:beta_2': 0.999, 'MLP:epsilon': 1e-08, 'MLP:learning_rate_init': 0.0013822234773163717}",113.46134185791016,0.736992159657876,0.6639911359320531,0.6691367652008342,0.736992159657876,0.6871803570748198,"[0.92190153 0.67647059 0.64772727 0.79515419 0.64423077 0.66666667
 0.80703625 0.65349544 0.71428571 0.5620915  0.73913043 0.89855072
 0.62785388 0.74087591 0.5        0.69044223 0.75       0.33333333]",0.736992159657876,0.6639911359320531,"[0.97137746 0.64111498 0.59894921 0.83371824 0.71276596 0.7
 0.83095499 0.62865497 0.3125     0.62773723 0.57627119 0.79487179
 0.69269521 0.72586412 0.375      0.67222222 0.85714286 0.4       ]",0.8402154521410284
8,Model,12,12,51,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'Enc:ENC:encoder': 'one-hot', 'SVM:C': 9.987775782417588, 'SVM:gamma': 0.0882071729745519, 'SVM:kernel': 'poly', 'SVM:tol': 0.0023541295692041052, 'SVM:coef0': 1.126210309193566, 'SVM:degree': 2}",251.2261242866516,0.7788667141838916,0.7900429314092311,0.7975490625574022,0.7788667141838916,0.8108260525035523,"[0.9567474  0.7266881  0.6877193  0.8336933  0.7027027  0.70454545
 0.82043011 0.75692308 0.88888889 0.80487805 0.8173913  0.921875
 0.67819149 0.73789847 0.83333333 0.72296296 1.         1.        ]",0.7788667141838916,0.7900429314092311,"[0.98926655 0.78745645 0.68651489 0.89145497 0.82978723 0.775
 0.83754116 0.71929825 1.         0.72262774 0.79661017 0.75641026
 0.64231738 0.74493445 0.625      0.67777778 0.93877551 0.8       ]",0.8852419943664057
9,Model,12,12,34,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'Enc:ENC:encoder': 'one-hot', 'GB:l2_regularization': 0.33153392383440894, 'GB:learning_rate': 0.1308558944128379, 'GB:min_samples_leaf': 71}",194.06011247634888,0.7945473984319316,0.8236299926978119,0.8277967955225836,0.7945473984319316,0.8346261805281716,"[0.96503497 0.77377049 0.7125     0.84615385 0.84042553 0.8
 0.82604167 0.784375   0.94117647 0.78195489 0.8015873  0.84722222
 0.71934605 0.74940334 0.91666667 0.71761281 1.         1.        ]",0.7945473984319316,0.8236299926978119,"[0.98747764 0.82229965 0.69877408 0.8891455  0.84042553 0.8
 0.87047201 0.73391813 1.         0.75912409 0.8559322  0.78205128
 0.66498741 0.74851013 0.6875     0.68472222 1.         1.        ]",0.8982365609055385
