,model type,k,wanted k,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,Fusion,12,12,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 12, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",6.529711008071899,0.9398238747553816,0.9326293890536338,0.9329953632678123,0.9398238747553816,0.9337905982323186,"[0.9382716  0.85470085 0.94285714 0.98181818 0.94578313 1.
 0.86829268 0.91390728 0.97881356 0.91346154]",0.9398238747553816,0.9326293890536338,"[0.9539749  0.83333333 0.97058824 0.9540636  0.9691358  0.98019802
 0.89       0.8625     0.9625     0.95      ]",0.9644445382888852
1,Model,12,12,642,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 4.4057326915451604e-08, 'GB:learning_rate': 0.12483258506732962, 'GB:min_samples_leaf': 45}",38.03435015678406,0.9408023483365949,0.9330495424706491,0.9333455544926418,0.9408023483365949,0.9339332964353494,"[0.94650206 0.85217391 0.94285714 0.98181818 0.94578313 1.
 0.86829268 0.89171975 0.97881356 0.93137255]",0.9408023483365949,0.9330495424706491,"[0.9623431  0.81666667 0.97058824 0.9540636  0.9691358  0.98019802
 0.89       0.875      0.9625     0.95      ]",0.9648370816317925
2,Model,12,12,139,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 3.469262657495871e-08, 'GB:learning_rate': 0.3443063234606156, 'GB:min_samples_leaf': 8}",33.5778923034668,0.9368884540117417,0.9300675249012892,0.9297884627390772,0.9368884540117417,0.9301344855150413,"[0.93004115 0.84033613 0.93574297 0.98892989 0.93529412 1.
 0.86699507 0.91275168 0.97863248 0.91262136]",0.9368884540117417,0.9300675249012892,"[0.94560669 0.83333333 0.9789916  0.94699647 0.98148148 0.99009901
 0.88       0.85       0.95416667 0.94      ]",0.9629501153540352
3,Model,12,12,653,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 2.2638322630360442e-07, 'GB:learning_rate': 0.23899141690307085, 'GB:min_samples_leaf': 3}",34.18717050552368,0.9417808219178082,0.9348272181852865,0.9359121565404702,0.9417808219178082,0.9374767274252367,"[0.93061224 0.88495575 0.94605809 0.97472924 0.95731707 1.
 0.87203791 0.90849673 0.9789916  0.92156863]",0.9417808219178082,0.9348272181852865,"[0.9539749  0.83333333 0.95798319 0.9540636  0.9691358  0.98019802
 0.92       0.86875    0.97083333 0.94      ]",0.9655672225742197
4,Model,12,12,110,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 0.14529092314322412, 'GB:learning_rate': 0.30572829142701713, 'GB:min_samples_leaf': 53}",35.37485194206238,0.9359099804305284,0.9287987755036007,0.9299798091317774,0.9359099804305284,0.9315521476053249,"[0.93004115 0.86956522 0.94560669 0.96797153 0.94512195 1.
 0.87922705 0.9205298  0.95454545 0.90291262]",0.9359099804305284,0.9287987755036007,"[0.94560669 0.83333333 0.94957983 0.96113074 0.95679012 0.97029703
 0.91       0.86875    0.9625     0.93      ]",0.9622485110328629
5,Model,12,12,148,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.1182314042546735e-10, 'GB:learning_rate': 0.3370804212083903, 'GB:min_samples_leaf': 11}",34.10165882110596,0.9359099804305284,0.9288688848519533,0.9295912651006134,0.9359099804305284,0.9306414267135406,"[0.9382716  0.88495575 0.9382716  0.97472924 0.94578313 1.
 0.87192118 0.87898089 0.97058824 0.90291262]",0.9359099804305284,0.9288688848519533,"[0.9539749  0.83333333 0.95798319 0.9540636  0.9691358  0.98019802
 0.885      0.8625     0.9625     0.93      ]",0.9623014481412642
6,Model,12,12,665,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.1490822329792022e-10, 'GB:learning_rate': 0.23290817625325547, 'GB:min_samples_leaf': 14}",34.502195596694946,0.9398238747553816,0.9337455190545793,0.9347266284712535,0.9398238747553816,0.9361939488672807,"[0.93004115 0.88495575 0.92712551 0.97454545 0.94578313 1.
 0.87922705 0.92810458 0.97058824 0.92156863]",0.9398238747553816,0.9337455190545793,"[0.94560669 0.83333333 0.96218487 0.94699647 0.9691358  0.98019802
 0.91       0.8875     0.9625     0.94      ]",0.9647273810122948
7,Model,12,12,663,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.7849749247351942e-10, 'GB:learning_rate': 0.22576074092269732, 'GB:min_samples_leaf': 9}",33.951432943344116,0.9388454011741683,0.9321586843206857,0.9327222548732316,0.9388454011741683,0.933601585727742,"[0.93775934 0.86956522 0.9382716  0.97454545 0.95731707 1.
 0.86602871 0.89032258 0.97083333 0.93137255]",0.9388454011741683,0.9321586843206857,"[0.94560669 0.83333333 0.95798319 0.94699647 0.9691358  0.98019802
 0.905      0.8625     0.97083333 0.95      ]",0.964038391946349
8,Model,12,12,664,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.7772107912365245e-10, 'GB:learning_rate': 0.20674846875453293, 'GB:min_samples_leaf': 14}",34.4911322593689,0.9388454011741683,0.93053905291918,0.9314972318803324,0.9388454011741683,0.9330653797570522,"[0.94605809 0.88073394 0.93469388 0.97472924 0.95731707 1.
 0.89447236 0.85889571 0.9789916  0.9047619 ]",0.9388454011741683,0.93053905291918,"[0.9539749  0.8        0.96218487 0.9540636  0.9691358  0.98019802
 0.89       0.875      0.97083333 0.95      ]",0.9635688097969969
9,Model,12,12,652,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 2.5911765038382508e-06, 'GB:learning_rate': 0.2333241998602899, 'GB:min_samples_leaf': 15}",34.1676299571991,0.9329745596868885,0.9255526031697998,0.9260843566332587,0.9329745596868885,0.9270689443637006,"[0.94605809 0.88288288 0.9382716  0.96750903 0.93373494 1.
 0.86567164 0.85276074 0.97033898 0.91346154]",0.9329745596868885,0.9255526031697998,"[0.9539749  0.81666667 0.95798319 0.94699647 0.95679012 0.98019802
 0.87       0.86875    0.95416667 0.95      ]",0.9605721027864903
